x,z,rx,ry,rz,ra,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-0.88336,-0.24138,0.00000,0.57875,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-0.93960,-0.24720,0.00000,0.61560,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-0.99461,-0.25289,0.00000,0.65164,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.04805,-0.25842,0.00000,0.68665,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.09959,-0.26375,0.00000,0.72042,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.14890,-0.26885,0.00000,0.75273,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.19566,-0.27369,0.00000,0.78336,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.23953,-0.27823,0.00000,0.81211,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.28018,-0.28243,0.00000,0.83874,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.31729,-0.28627,0.00000,0.86305,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.35052,-0.28971,0.00000,0.88482,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.37954,-0.29271,0.00000,0.90384,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.40403,-0.29524,0.00000,0.91988,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.42364,-0.29727,0.00000,0.93273,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.43807,-0.29877,0.00000,0.94218,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.44696,-0.29969,0.00000,0.94801,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.30000,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.29925,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.29706,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.29353,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.28876,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.28285,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.27589,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.26799,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.25924,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.24974,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.23958,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.22888,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.21772,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.20620,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.19443,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.18250,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.17050,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.15854,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.14672,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.13513,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.12387,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.11304,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.10274,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.09307,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.08412,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.07600,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.06880,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.06261,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.05755,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.05370,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.05117,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.05005,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.05151,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.05799,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.06917,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.08463,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.10391,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.12659,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.15222,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.18037,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.21060,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.24247,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.27554,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.30938,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.34355,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.37761,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.41112,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.44365,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.47475,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.50399,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.53094,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.55515,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.57618,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.59361,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.60698,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.61587,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.61983,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.61849,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.61201,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.60083,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.58537,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.56609,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.54341,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.51778,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.48963,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.45940,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.42753,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.39446,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.36062,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.32645,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.29239,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.25888,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.22635,0.00000,0.95000,0.00000
0.00000,0.76881,0.00000,0.00000,0.00000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,-0.33000,0.00000,0.00000,0.55000,-0.20000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,-1.45000,-0.19525,0.00000,0.95000,0.00000
